Order_ID,Order_Date,Product,Category,Sales,Quantity
ORD-02995,2024-09-01,Samsung S24,Accessories,1836.42,3
ORD-02996,2023-03-13,MacBook Pro,Accessories,739.84,1
ORD-02997,2024-02-02,MacBook Pro,Camera,4876.61,3
ORD-02998,2024-01-01,iPhone 15,Accessories,1889.9,1
ORD-02999,2024-01-07,Samsung S24,Camera,636.82,1
ORD-03000,2023-05-27,DJI Mini 4,Electronics,2086.47,3
ORD-03001,2023-01-22,Dell XPS 13,Electronics,877.56,2
ORD-03002,2023-02-15,Nikon Z6,Electronics,1313.01,2
ORD-03003,2024-11-24,Sony WH-1000,Electronics,3606.19,4
ORD-03004,2024-09-10,iPad Air,Electronics,6026.04,4
ORD-03005,2024-08-05,MacBook Pro,Electronics,7889.15,4
ORD-03006,2023-04-06,Canon R5,Accessories,6438.02,4
ORD-03007,2024-12-30,Nikon Z6,Accessories,518.04,1
ORD-03008,2023-10-24,DJI Mini 4,Camera,2455.56,2
ORD-03009,2023-09-10,Samsung S24,Electronics,5557.05,3
ORD-03010,2023-07-26,Sony WH-1000,Electronics,4568.31,5
ORD-03011,2024-02-20,MacBook Pro,Camera,9624.99,5
ORD-03012,2023-09-05,Galaxy Tab,Electronics,3272.62,4
ORD-03013,2024-08-25,iPad Air,Camera,1198.58,1
ORD-03014,2024-08-10,DJI Mini 4,Electronics,9126.81,5
ORD-03015,2023-01-07,Samsung S24,Electronics,2416.73,5
ORD-03016,2023-12-20,Sony WH-1000,Camera,440.39,1
ORD-03017,2023-07-29,Samsung S24,Camera,4725.07,4
ORD-03018,2024-12-10,DJI Mini 4,Accessories,7557.91,4
ORD-03019,2023-04-16,Dell XPS 13,Accessories,5028.67,4
ORD-03020,2023-10-23,DJI Mini 4,Electronics,1373.64,1
ORD-03021,2023-07-03,DJI Mini 4,Electronics,5598.1,3
ORD-03022,2024-05-26,Samsung S24,Accessories,5061.0,4
ORD-03023,2023-01-14,Samsung S24,Accessories,5319.03,5
ORD-03024,2023-04-30,iPad Air,Camera,9956.0,5
ORD-03025,2023-09-04,Sony WH-1000,Electronics,1798.15,5
ORD-03026,2023-08-17,DJI Mini 4,Camera,484.24,1
ORD-03027,2023-03-02,MacBook Pro,Accessories,284.86,1
ORD-03028,2023-05-31,Galaxy Tab,Camera,9744.77,5
ORD-03029,2024-04-19,MacBook Pro,Camera,5385.76,4
ORD-03030,2023-01-31,Dell XPS 13,Accessories,8015.28,5
ORD-03031,2024-07-02,Dell XPS 13,Camera,1338.81,1
ORD-03032,2024-11-20,Dell XPS 13,Accessories,1395.04,3
ORD-03033,2023-11-13,Sony WH-1000,Camera,1516.81,2
ORD-03034,2023-12-18,MacBook Pro,Camera,1948.22,3
ORD-03035,2023-10-27,Samsung S24,Electronics,7389.68,5
ORD-03036,2023-09-25,Galaxy Tab,Accessories,5193.56,4
ORD-03037,2024-04-23,Canon R5,Camera,721.18,2
ORD-03038,2023-10-17,Dell XPS 13,Accessories,709.97,4
ORD-03039,2024-04-30,Canon R5,Accessories,4455.97,4
ORD-03040,2024-07-05,Canon R5,Accessories,8810.9,5
ORD-03041,2024-01-20,MacBook Pro,Camera,3357.6,2
ORD-03042,2023-04-03,Canon R5,Camera,5406.0,5
ORD-03043,2023-03-03,DJI Mini 4,Electronics,3701.61,4
ORD-03044,2024-01-29,iPhone 15,Electronics,1906.02,3
ORD-03045,2023-03-15,iPad Air,Accessories,5205.19,3
ORD-03046,2023-04-25,Dell XPS 13,Electronics,2584.5,3
ORD-03047,2023-02-15,Samsung S24,Accessories,370.71,1
ORD-03048,2024-06-02,Sony WH-1000,Electronics,1370.14,3
ORD-03049,2023-03-14,Sony WH-1000,Accessories,1920.76,2
ORD-03050,2023-03-03,DJI Mini 4,Accessories,7555.96,5
ORD-03051,2024-06-16,iPad Air,Accessories,4515.54,3
ORD-03052,2024-02-20,Samsung S24,Electronics,7249.91,5
ORD-03053,2024-04-16,Galaxy Tab,Electronics,2963.95,2
ORD-03054,2024-07-27,Sony WH-1000,Camera,295.06,1
ORD-03055,2023-09-09,MacBook Pro,Accessories,786.98,5
ORD-03056,2023-11-17,Nikon Z6,Camera,1229.74,2
ORD-03057,2023-07-13,Samsung S24,Electronics,2060.2,3
ORD-03058,2024-12-31,iPhone 15,Camera,4780.87,4
ORD-03059,2024-06-27,iPad Air,Electronics,708.03,4
ORD-03060,2023-08-02,Galaxy Tab,Camera,5430.09,3
ORD-03061,2023-04-01,MacBook Pro,Accessories,617.56,2
ORD-03062,2023-11-22,Canon R5,Accessories,7761.7,4
ORD-03063,2024-08-04,MacBook Pro,Camera,2425.7,5
ORD-03064,2023-03-17,Dell XPS 13,Electronics,5465.93,4
ORD-03065,2023-12-01,Samsung S24,Camera,1598.29,1
ORD-03066,2024-07-24,Sony WH-1000,Electronics,606.44,2
ORD-03067,2023-06-18,Sony WH-1000,Accessories,2585.62,3
ORD-03068,2024-08-02,Nikon Z6,Accessories,1541.87,3
ORD-03069,2023-05-14,Canon R5,Electronics,3584.42,2
ORD-03070,2024-10-14,Samsung S24,Electronics,5168.53,4
ORD-03071,2024-03-22,Sony WH-1000,Camera,1780.7,1
ORD-03072,2024-09-23,iPad Air,Camera,1225.77,1
ORD-03073,2023-03-29,DJI Mini 4,Accessories,2703.22,3
ORD-03074,2024-01-22,iPad Air,Camera,496.11,2
ORD-03075,2024-09-08,Canon R5,Camera,1746.08,5
ORD-03076,2023-07-23,iPhone 15,Camera,4486.87,4
ORD-03077,2024-12-04,Sony WH-1000,Camera,8827.21,5
ORD-03078,2023-01-14,Sony WH-1000,Accessories,2547.6,2
ORD-03079,2024-11-27,DJI Mini 4,Accessories,3482.17,2
ORD-03080,2023-09-21,Dell XPS 13,Camera,1038.72,2
ORD-03081,2023-08-15,Dell XPS 13,Electronics,1003.5,5
ORD-03082,2024-04-20,Nikon Z6,Accessories,100.94,1
ORD-03083,2023-07-01,Sony WH-1000,Accessories,3348.94,2
ORD-03084,2024-05-12,Dell XPS 13,Camera,1159.54,1
ORD-03085,2023-12-15,Galaxy Tab,Camera,9878.96,5
ORD-03086,2023-06-12,Samsung S24,Camera,6916.03,5
ORD-03087,2023-03-27,Dell XPS 13,Electronics,7145.94,5
ORD-03088,2023-12-09,iPad Air,Camera,652.47,3
ORD-03089,2023-08-31,Dell XPS 13,Accessories,3850.84,4
ORD-03090,2024-10-28,Dell XPS 13,Accessories,2374.06,3
ORD-03091,2023-01-26,Dell XPS 13,Accessories,4447.7,3
ORD-03092,2023-12-03,MacBook Pro,Camera,1784.14,3
ORD-03093,2024-09-17,Samsung S24,Camera,1963.5,1
ORD-03094,2024-02-19,MacBook Pro,Camera,558.75,3
ORD-03095,2024-09-09,Nikon Z6,Electronics,6575.91,5
ORD-03096,2023-11-23,Galaxy Tab,Accessories,934.67,2
ORD-03097,2023-08-15,Galaxy Tab,Accessories,3499.64,5
ORD-03098,2023-08-25,MacBook Pro,Camera,9919.94,5
ORD-03099,2024-03-05,Nikon Z6,Electronics,459.07,3
ORD-03100,2024-06-22,MacBook Pro,Accessories,2551.93,3
ORD-03101,2023-08-17,Nikon Z6,Electronics,3189.44,2
ORD-03102,2024-02-08,Dell XPS 13,Accessories,2911.71,2
ORD-03103,2023-06-18,Nikon Z6,Electronics,1788.51,1
ORD-03104,2024-06-17,DJI Mini 4,Electronics,1761.51,4
ORD-03105,2024-04-10,DJI Mini 4,Accessories,4416.57,4
ORD-03106,2023-01-15,Dell XPS 13,Accessories,925.4,2
ORD-03107,2023-12-25,MacBook Pro,Electronics,430.77,3
ORD-03108,2024-05-28,Dell XPS 13,Electronics,713.19,1
ORD-03109,2024-04-16,Galaxy Tab,Camera,5655.66,4
ORD-03110,2023-07-15,Nikon Z6,Camera,802.03,2
ORD-03111,2023-10-24,Dell XPS 13,Camera,2696.21,2
ORD-03112,2024-05-26,Galaxy Tab,Camera,7238.27,5
ORD-03113,2023-02-25,Canon R5,Accessories,5077.6,3
ORD-03114,2024-07-31,DJI Mini 4,Electronics,3979.31,3
ORD-03115,2024-01-05,Canon R5,Accessories,2757.46,5
ORD-03116,2024-05-06,DJI Mini 4,Accessories,6051.38,5
ORD-03117,2023-04-08,iPhone 15,Accessories,4812.64,4
ORD-03118,2024-03-06,Dell XPS 13,Accessories,5032.97,5
ORD-03119,2023-09-03,DJI Mini 4,Camera,1310.66,2
ORD-03120,2024-12-16,Nikon Z6,Electronics,541.5,4
ORD-03121,2024-02-28,Nikon Z6,Accessories,2751.42,3
ORD-03122,2023-06-15,Dell XPS 13,Electronics,6747.04,5
ORD-03123,2023-05-19,iPad Air,Camera,8685.73,5
ORD-03124,2023-10-22,DJI Mini 4,Camera,616.46,2
ORD-03125,2024-05-04,iPad Air,Accessories,1195.08,1
ORD-03126,2023-06-11,MacBook Pro,Electronics,402.25,3
ORD-03127,2023-12-04,Sony WH-1000,Electronics,7578.71,5
ORD-03128,2023-09-05,Sony WH-1000,Camera,3416.9,2
ORD-03129,2023-07-20,Canon R5,Camera,4422.83,4
ORD-03130,2023-03-26,Sony WH-1000,Electronics,1940.1,1
ORD-03131,2023-02-24,Canon R5,Accessories,7953.63,4
ORD-03132,2024-08-10,Samsung S24,Accessories,2013.21,5
ORD-03133,2023-03-21,Samsung S24,Camera,6490.37,4
ORD-03134,2024-03-05,Galaxy Tab,Camera,8206.24,5
ORD-03135,2023-10-04,Samsung S24,Electronics,2010.77,5
ORD-03136,2023-09-14,MacBook Pro,Accessories,4830.39,5
ORD-03137,2023-12-18,Nikon Z6,Electronics,1438.64,1
ORD-03138,2023-01-09,iPhone 15,Accessories,1404.61,2
ORD-03139,2024-05-18,Sony WH-1000,Electronics,1284.74,1
ORD-03140,2023-09-09,Samsung S24,Accessories,4023.03,3
ORD-03141,2023-10-11,Canon R5,Camera,1619.58,3
ORD-03142,2023-04-12,MacBook Pro,Camera,1556.73,3
ORD-03143,2023-12-03,Galaxy Tab,Accessories,5943.01,5
ORD-03144,2024-03-12,Canon R5,Camera,3032.68,4
ORD-03145,2024-07-06,Samsung S24,Accessories,4773.24,5
ORD-03146,2024-05-17,Dell XPS 13,Electronics,4820.04,5
ORD-03147,2023-07-04,Nikon Z6,Electronics,722.15,2
ORD-03148,2024-08-15,Sony WH-1000,Accessories,2145.99,2
ORD-03149,2023-09-20,iPhone 15,Camera,8530.07,5
ORD-03150,2023-10-18,DJI Mini 4,Camera,9261.96,5
ORD-03151,2023-09-09,Dell XPS 13,Electronics,2388.5,5
ORD-03152,2023-11-07,Galaxy Tab,Electronics,507.13,1
ORD-03153,2023-03-14,Samsung S24,Camera,4406.34,3
ORD-03154,2023-07-24,DJI Mini 4,Camera,5151.29,3
ORD-03155,2023-08-15,Dell XPS 13,Accessories,4585.05,4
ORD-03156,2024-01-30,DJI Mini 4,Camera,3691.75,3
ORD-03157,2024-12-05,iPhone 15,Electronics,654.68,1
ORD-03158,2024-03-26,iPhone 15,Electronics,1251.82,1
ORD-03159,2023-11-19,Galaxy Tab,Electronics,3419.54,2
ORD-03160,2023-02-23,iPad Air,Accessories,1124.01,2
ORD-03161,2024-10-04,Dell XPS 13,Accessories,754.77,1
ORD-03162,2023-09-20,Galaxy Tab,Camera,3234.02,4
ORD-03163,2023-10-11,Sony WH-1000,Camera,5009.34,4
ORD-03164,2023-11-20,iPhone 15,Electronics,1251.44,1
ORD-03165,2023-09-01,Galaxy Tab,Camera,5236.94,4
ORD-03166,2023-03-06,Sony WH-1000,Electronics,3200.96,5
ORD-03167,2023-03-25,Samsung S24,Camera,2910.96,5
ORD-03168,2023-02-11,DJI Mini 4,Accessories,1903.9,1
ORD-03169,2023-09-17,Canon R5,Accessories,1390.84,1
ORD-03170,2023-06-10,iPhone 15,Camera,1605.34,1
ORD-03171,2024-04-16,Dell XPS 13,Electronics,3789.31,3
ORD-03172,2024-03-21,iPad Air,Electronics,640.41,4
ORD-03173,2023-01-09,Sony WH-1000,Accessories,800.38,5
ORD-03174,2024-06-27,iPhone 15,Camera,2007.48,4
ORD-03175,2024-08-02,Canon R5,Accessories,2359.6,4
ORD-03176,2024-10-28,Nikon Z6,Accessories,1114.14,2
ORD-03177,2024-06-27,MacBook Pro,Camera,459.54,3
ORD-03178,2023-02-27,Samsung S24,Camera,4701.73,3
ORD-03179,2023-03-19,Samsung S24,Camera,3736.89,2
ORD-03180,2023-06-27,iPhone 15,Camera,3046.07,3
ORD-03181,2023-10-10,Sony WH-1000,Accessories,2826.51,3
ORD-03182,2023-06-20,Samsung S24,Camera,419.79,1
ORD-03183,2023-06-19,MacBook Pro,Camera,5338.33,4
ORD-03184,2024-02-12,Sony WH-1000,Camera,4578.92,3
ORD-03185,2023-08-18,MacBook Pro,Electronics,554.81,1
ORD-03186,2023-05-12,Samsung S24,Electronics,3956.42,2
ORD-03187,2023-01-09,iPad Air,Camera,461.28,2
ORD-03188,2023-06-09,Canon R5,Accessories,4561.6,4
ORD-03189,2024-11-03,Canon R5,Camera,3083.62,3
ORD-03190,2024-04-18,Dell XPS 13,Camera,1624.27,1
ORD-03191,2023-08-10,iPad Air,Camera,1571.76,1
ORD-03192,2023-12-23,Galaxy Tab,Accessories,465.77,1
ORD-03193,2024-05-24,Samsung S24,Camera,6785.06,5
ORD-03194,2024-01-20,Sony WH-1000,Electronics,5529.46,3
ORD-03195,2023-08-17,Samsung S24,Accessories,734.23,2
ORD-03196,2024-11-06,iPhone 15,Accessories,4695.14,3
ORD-03197,2024-03-17,Sony WH-1000,Electronics,7719.98,4
ORD-03198,2024-01-19,iPhone 15,Camera,9184.32,5
ORD-03199,2023-12-17,Dell XPS 13,Electronics,5311.58,3
ORD-03200,2023-04-21,DJI Mini 4,Electronics,1270.75,2
ORD-03201,2024-08-21,Canon R5,Camera,1179.79,1
ORD-03202,2023-04-21,Sony WH-1000,Camera,1049.34,2
ORD-03203,2024-06-21,MacBook Pro,Electronics,1149.44,1
ORD-03204,2023-05-07,Sony WH-1000,Accessories,7206.19,4
ORD-03205,2023-02-22,Dell XPS 13,Camera,1841.59,3
ORD-03206,2023-03-10,iPad Air,Accessories,2333.24,5
ORD-03207,2024-10-29,Samsung S24,Electronics,3468.3,2
ORD-03208,2023-06-07,iPhone 15,Electronics,4573.42,4
ORD-03209,2023-10-26,iPhone 15,Camera,1804.57,2
ORD-03210,2024-11-21,Samsung S24,Accessories,2517.89,5
ORD-03211,2023-08-07,Samsung S24,Electronics,1299.38,2
ORD-03212,2024-01-28,Dell XPS 13,Electronics,266.57,1
ORD-03213,2023-02-12,Nikon Z6,Accessories,3567.12,3
ORD-03214,2023-09-29,Nikon Z6,Camera,464.41,1
ORD-03215,2023-11-17,Canon R5,Accessories,3121.52,2
ORD-03216,2024-02-27,Samsung S24,Accessories,1442.03,1
ORD-03217,2023-04-09,Canon R5,Electronics,1037.6,1
ORD-03218,2024-04-03,Samsung S24,Camera,2551.01,5
ORD-03219,2023-07-25,Galaxy Tab,Camera,1437.66,1
ORD-03220,2023-07-15,Galaxy Tab,Camera,5107.04,5
ORD-03221,2023-08-19,iPad Air,Electronics,6301.37,4
ORD-03222,2024-03-03,Sony WH-1000,Camera,2057.75,5
ORD-03223,2024-05-09,Galaxy Tab,Electronics,1962.52,1
ORD-03224,2024-11-25,Samsung S24,Electronics,2985.64,3
ORD-03225,2024-09-28,MacBook Pro,Electronics,5942.09,4
ORD-03226,2024-06-08,Nikon Z6,Electronics,5686.19,3
ORD-03227,2024-07-08,iPhone 15,Accessories,3256.8,2
ORD-03228,2023-04-14,iPad Air,Accessories,2547.72,2
ORD-03229,2023-03-30,iPad Air,Electronics,3019.82,4
ORD-03230,2023-07-30,iPad Air,Camera,986.45,4
ORD-03231,2023-07-01,MacBook Pro,Accessories,2925.61,3
ORD-03232,2023-01-13,DJI Mini 4,Camera,859.14,3
ORD-03233,2023-07-09,Canon R5,Accessories,610.3,1
ORD-03234,2023-04-15,DJI Mini 4,Electronics,4560.26,4
ORD-03235,2023-01-24,iPhone 15,Accessories,773.5,2
ORD-03236,2023-09-27,iPhone 15,Accessories,1446.09,3
ORD-03237,2023-12-17,iPhone 15,Accessories,5932.62,3
ORD-03238,2023-05-08,MacBook Pro,Accessories,5861.73,5
ORD-03239,2023-05-23,Dell XPS 13,Electronics,1857.64,2
ORD-03240,2024-04-23,Dell XPS 13,Electronics,1201.64,5
ORD-03241,2024-02-25,Sony WH-1000,Electronics,539.38,2
ORD-03242,2023-02-11,iPad Air,Accessories,1724.65,2
ORD-03243,2023-12-25,iPad Air,Accessories,1341.7,3
ORD-03244,2023-06-04,Sony WH-1000,Camera,1465.71,5
ORD-03245,2024-03-07,Sony WH-1000,Electronics,3139.76,2
ORD-03246,2023-05-22,Nikon Z6,Camera,1013.76,3
ORD-03247,2024-12-26,Canon R5,Camera,2933.79,2
ORD-03248,2024-06-16,Galaxy Tab,Accessories,3102.85,3
ORD-03249,2023-04-29,iPhone 15,Accessories,306.62,3
ORD-03250,2024-01-06,Sony WH-1000,Accessories,4463.76,4
ORD-03251,2023-09-01,Canon R5,Electronics,1748.34,2
ORD-03252,2023-10-15,Sony WH-1000,Electronics,8685.44,5
ORD-03253,2024-08-14,Dell XPS 13,Camera,4114.76,4
ORD-03254,2023-05-23,MacBook Pro,Electronics,1225.66,2
ORD-03255,2023-04-19,Dell XPS 13,Camera,226.4,1
ORD-03256,2023-06-24,Galaxy Tab,Accessories,8797.04,5
ORD-03257,2024-09-10,iPhone 15,Camera,642.78,1
ORD-03258,2024-07-16,Dell XPS 13,Electronics,3383.16,3
ORD-03259,2024-12-10,Sony WH-1000,Accessories,2042.95,4
ORD-03260,2023-12-26,DJI Mini 4,Accessories,1519.73,1
ORD-03261,2024-01-28,Canon R5,Electronics,3358.9,2
ORD-03262,2023-02-16,iPhone 15,Accessories,3581.74,3
ORD-03263,2023-09-23,Samsung S24,Accessories,677.64,3
ORD-03264,2023-01-25,Dell XPS 13,Electronics,2772.69,3
ORD-03265,2024-05-12,MacBook Pro,Electronics,330.93,1
ORD-03266,2023-10-12,iPad Air,Electronics,5990.04,3
ORD-03267,2023-12-20,Canon R5,Camera,351.99,1
ORD-03268,2024-03-10,iPad Air,Camera,4466.15,3
ORD-03269,2024-09-15,Sony WH-1000,Accessories,1454.58,1
ORD-03270,2024-12-05,Nikon Z6,Accessories,6091.26,4
ORD-03271,2023-12-10,DJI Mini 4,Electronics,2669.41,2
ORD-03272,2024-05-13,DJI Mini 4,Electronics,495.22,1
ORD-03273,2023-05-26,Samsung S24,Accessories,1118.17,4
ORD-03274,2023-07-11,MacBook Pro,Accessories,2427.98,4
ORD-03275,2023-09-19,Galaxy Tab,Accessories,1682.97,4
ORD-03276,2023-09-17,Nikon Z6,Camera,5916.81,3
ORD-03277,2023-12-17,Galaxy Tab,Camera,1806.69,1
ORD-03278,2023-10-25,Galaxy Tab,Electronics,548.55,2
ORD-03279,2024-03-22,Dell XPS 13,Electronics,4393.17,3
ORD-03280,2024-03-02,DJI Mini 4,Electronics,2986.47,3
ORD-03281,2023-04-28,Dell XPS 13,Electronics,9092.3,5
ORD-03282,2024-05-07,Samsung S24,Accessories,815.15,1
ORD-03283,2023-06-22,Sony WH-1000,Accessories,148.56,1
ORD-03284,2023-02-15,Samsung S24,Camera,5918.78,4
ORD-03285,2024-08-02,iPhone 15,Electronics,1676.35,4
ORD-03286,2024-03-18,Sony WH-1000,Accessories,1872.21,1
ORD-03287,2023-04-13,iPhone 15,Electronics,1301.2,2
ORD-03288,2023-05-27,Dell XPS 13,Camera,4838.54,5
ORD-03289,2024-05-02,MacBook Pro,Camera,1727.91,1
ORD-03290,2023-01-16,iPad Air,Electronics,4214.39,4
ORD-03291,2024-03-02,DJI Mini 4,Accessories,1582.6,4
ORD-03292,2024-08-23,Galaxy Tab,Camera,1963.87,3
ORD-03293,2023-12-05,Canon R5,Accessories,348.31,2
ORD-03294,2023-04-13,Samsung S24,Accessories,2723.58,5
ORD-03295,2024-03-04,Nikon Z6,Accessories,1457.66,4
ORD-03296,2024-08-01,Dell XPS 13,Camera,5416.96,4
ORD-03297,2024-01-18,iPhone 15,Camera,5195.88,5
ORD-03298,2023-03-27,MacBook Pro,Electronics,1338.09,1
ORD-03299,2024-05-19,iPad Air,Accessories,240.17,1
ORD-03300,2023-03-26,Nikon Z6,Camera,718.58,1
ORD-03301,2024-02-21,Samsung S24,Electronics,2379.85,2
ORD-03302,2023-03-06,Dell XPS 13,Accessories,1075.31,1
ORD-03303,2023-03-13,MacBook Pro,Accessories,6954.33,5
ORD-03304,2024-06-08,MacBook Pro,Camera,5124.39,5
ORD-03305,2024-08-30,MacBook Pro,Accessories,1791.33,4
ORD-03306,2023-12-19,Galaxy Tab,Electronics,4827.61,3
ORD-03307,2023-08-29,iPhone 15,Camera,3704.8,2
ORD-03308,2023-08-05,MacBook Pro,Accessories,2696.46,3
ORD-03309,2024-12-30,Dell XPS 13,Accessories,3061.99,4
ORD-03310,2023-06-27,Samsung S24,Electronics,2370.2,3
ORD-03311,2023-01-16,Samsung S24,Camera,6139.73,5
ORD-03312,2024-11-16,DJI Mini 4,Electronics,8275.46,5
ORD-03313,2023-07-06,MacBook Pro,Accessories,3587.16,3
ORD-03314,2023-01-07,Nikon Z6,Camera,1551.59,1
ORD-03315,2023-10-10,iPad Air,Electronics,6271.86,5
ORD-03316,2024-02-29,iPad Air,Electronics,9001.57,5
ORD-03317,2023-08-05,Sony WH-1000,Camera,1997.6,1
ORD-03318,2023-08-06,MacBook Pro,Camera,2383.31,4
ORD-03319,2023-04-05,Galaxy Tab,Accessories,3633.6,2
ORD-03320,2023-07-31,MacBook Pro,Camera,9830.62,5
ORD-03321,2023-02-06,DJI Mini 4,Electronics,3417.41,3
ORD-03322,2023-07-05,Dell XPS 13,Camera,1560.53,2
ORD-03323,2023-05-07,Canon R5,Camera,2904.94,5
ORD-03324,2024-11-24,MacBook Pro,Camera,1372.51,1
ORD-03325,2024-08-21,Sony WH-1000,Accessories,1978.69,2
ORD-03326,2023-06-12,DJI Mini 4,Electronics,325.65,2
ORD-03327,2024-03-28,Galaxy Tab,Electronics,1929.62,2
ORD-03328,2023-06-20,Sony WH-1000,Accessories,3325.67,5
ORD-03329,2023-01-13,Dell XPS 13,Camera,608.98,1
ORD-03330,2023-02-17,Nikon Z6,Camera,1085.73,2
ORD-03331,2023-11-14,DJI Mini 4,Electronics,5278.48,3
ORD-03332,2024-01-26,Galaxy Tab,Camera,2454.37,3
ORD-03333,2023-06-13,Samsung S24,Accessories,1219.85,2
ORD-03334,2023-01-23,Galaxy Tab,Electronics,3054.51,4
ORD-03335,2023-07-29,iPhone 15,Accessories,4486.08,3
ORD-03336,2024-09-25,Canon R5,Electronics,293.46,1
ORD-03337,2024-12-03,MacBook Pro,Electronics,6784.26,5
ORD-03338,2023-09-03,DJI Mini 4,Electronics,1692.01,4
ORD-03339,2024-07-10,MacBook Pro,Accessories,5847.42,5
ORD-03340,2023-11-09,MacBook Pro,Electronics,1901.69,3
ORD-03341,2024-02-21,Samsung S24,Accessories,1279.55,1
ORD-03342,2023-12-20,Canon R5,Electronics,6130.46,4
ORD-03343,2024-09-05,Galaxy Tab,Camera,671.37,2
ORD-03344,2024-09-18,Sony WH-1000,Camera,1435.96,3
ORD-03345,2023-02-17,iPhone 15,Camera,5126.85,4
ORD-03346,2023-10-03,MacBook Pro,Camera,4101.08,5
ORD-03347,2024-07-20,iPad Air,Camera,1599.68,4
ORD-03348,2023-08-24,DJI Mini 4,Camera,6925.67,5
ORD-03349,2024-02-04,DJI Mini 4,Camera,1690.92,3
ORD-03350,2023-08-27,MacBook Pro,Camera,5937.02,5
ORD-03351,2023-02-10,Galaxy Tab,Accessories,7677.83,4
ORD-03352,2023-09-14,Galaxy Tab,Camera,2408.6,3
ORD-03353,2023-10-10,iPhone 15,Electronics,7150.3,4
ORD-03354,2023-07-18,Nikon Z6,Camera,1258.29,4
ORD-03355,2024-07-22,Dell XPS 13,Camera,5605.95,3
ORD-03356,2023-01-02,Nikon Z6,Electronics,1848.28,2
ORD-03357,2024-01-22,Galaxy Tab,Electronics,7064.88,5
ORD-03358,2023-08-21,Galaxy Tab,Electronics,3237.53,3
ORD-03359,2023-06-02,iPad Air,Camera,5953.35,3
ORD-03360,2023-12-10,iPad Air,Camera,3504.97,2
ORD-03361,2023-01-31,Sony WH-1000,Electronics,6728.71,4
ORD-03362,2024-04-03,Galaxy Tab,Accessories,3034.21,5
ORD-03363,2023-11-24,iPad Air,Electronics,1220.86,5
ORD-03364,2023-12-21,DJI Mini 4,Accessories,1393.16,1
ORD-03365,2023-08-08,Galaxy Tab,Electronics,1306.76,1
ORD-03366,2024-08-30,iPad Air,Electronics,5112.22,3
ORD-03367,2023-07-06,iPhone 15,Accessories,1162.13,1
ORD-03368,2023-10-01,Samsung S24,Camera,1684.86,1
ORD-03369,2024-09-09,MacBook Pro,Electronics,2285.68,2
ORD-03370,2023-06-09,MacBook Pro,Accessories,1572.46,1
ORD-03371,2023-11-20,Dell XPS 13,Electronics,1194.97,1
ORD-03372,2023-08-24,iPhone 15,Electronics,3134.13,2
ORD-03373,2023-07-28,iPhone 15,Electronics,2949.24,2
ORD-03374,2023-08-17,Dell XPS 13,Accessories,5735.39,3
ORD-03375,2023-01-10,Galaxy Tab,Electronics,2911.32,2
ORD-03376,2024-01-26,Samsung S24,Camera,3645.8,2
ORD-03377,2024-03-26,Galaxy Tab,Electronics,7376.18,5
ORD-03378,2023-05-31,Nikon Z6,Camera,3634.17,2
ORD-03379,2024-03-26,Canon R5,Camera,1544.84,1
ORD-03380,2024-11-16,Canon R5,Camera,2995.29,2
ORD-03381,2023-07-22,Samsung S24,Camera,1906.33,5
ORD-03382,2023-02-15,Galaxy Tab,Accessories,1026.33,5
ORD-03383,2023-01-22,Galaxy Tab,Electronics,3189.09,2
ORD-03384,2023-09-11,iPhone 15,Electronics,6681.54,4
ORD-03385,2024-07-29,DJI Mini 4,Camera,2389.75,5
ORD-03386,2023-10-06,Samsung S24,Electronics,5961.88,3
ORD-03387,2024-09-30,Galaxy Tab,Camera,1508.18,1
ORD-03388,2024-08-29,MacBook Pro,Electronics,5153.61,3
ORD-03389,2023-07-13,DJI Mini 4,Camera,545.24,2
ORD-03390,2023-03-30,Galaxy Tab,Electronics,2540.02,2
ORD-03391,2023-02-06,MacBook Pro,Camera,6696.45,5
ORD-03392,2023-02-05,Dell XPS 13,Camera,2911.18,5
ORD-03393,2023-12-24,Dell XPS 13,Camera,5647.08,4
ORD-03394,2023-05-13,Samsung S24,Accessories,2460.54,3
ORD-03395,2023-01-21,Canon R5,Camera,685.66,2
ORD-03396,2023-07-27,Canon R5,Camera,3056.52,4
ORD-03397,2023-05-02,DJI Mini 4,Electronics,5909.14,5
ORD-03398,2023-10-04,Nikon Z6,Electronics,1741.61,1
ORD-03399,2023-09-23,iPad Air,Camera,375.71,1
ORD-03400,2023-12-30,Canon R5,Accessories,5855.82,5
ORD-03401,2023-07-05,Nikon Z6,Accessories,1085.01,3
ORD-03402,2024-11-10,Sony WH-1000,Camera,7434.24,4
ORD-03403,2024-10-04,Nikon Z6,Electronics,1797.73,1
ORD-03404,2023-05-02,DJI Mini 4,Accessories,673.91,4
ORD-03405,2023-03-19,Dell XPS 13,Electronics,667.52,1
ORD-03406,2023-02-03,DJI Mini 4,Electronics,1881.16,1
ORD-03407,2023-08-13,Nikon Z6,Electronics,4937.2,5
ORD-03408,2023-11-09,DJI Mini 4,Accessories,776.36,3
ORD-03409,2024-10-09,iPhone 15,Camera,224.66,1
ORD-03410,2023-03-18,iPad Air,Camera,919.38,2
ORD-03411,2023-09-19,Sony WH-1000,Accessories,4699.07,5
ORD-03412,2024-01-30,Samsung S24,Electronics,5501.18,4
